Date,ADS.DE,AIR.PA,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DTG.DE,DBK.DE,DB1.DE,DHL.DE,DTE.DE,EOAN.DE,FRE.DE,FME.DE,G1A.DE,HNR1.DE,HEI.DE,HEN3.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,G24.DE,SIE.DE,ENR.DE,SHL.DE,SY1.DE,VOW3.DE,VNA.DE,ZAL.DE
2024-03-27,591131.0,842082,722673.0,2540595.0,5618319.0,243705.0,816350.0,247931.0,6298032.0,251922.0,976956.0,10898940.0,269213.0,1922543.0,5805094.0,4494763.0,964400.0,213360.0,219807.0,75854.0,356753.0,321865.0,3598568.0,2007814.0,299813.0,91026.0,279314.0,1067803.0,564172.0,424270.0,1884069.0,1489216.0,150318.0,998733.0,3191914.0,725968.0,368911.0,735499.0,1402564.0,2575826.0
2024-03-28,453326.0,969451,919173.0,2646566.0,3854662.0,224839.0,785748.0,306288.0,7677580.0,277817.0,1064372.0,9867382.0,368363.0,3024901.0,7410908.0,5802042.0,967662.0,272679.0,189131.0,129946.0,487156.0,344543.0,4602198.0,2523071.0,371656.0,109089.0,267041.0,685112.0,771481.0,283421.0,3662362.0,1700825.0,122265.0,1437769.0,6055642.0,814605.0,236520.0,935288.0,2036004.0,1215921.0
2024-04-02,482915.0,1383719,1013176.0,2903536.0,4180578.0,273972.0,1084212.0,313289.0,11034253.0,310607.0,1267921.0,9622210.0,335247.0,2596031.0,8447703.0,5800004.0,1425990.0,477788.0,310982.0,108392.0,432402.0,462083.0,4743381.0,2459790.0,305100.0,118678.0,244412.0,667681.0,791815.0,523088.0,2444701.0,1838833.0,174797.0,1256812.0,6297523.0,844414.0,284269.0,1056617.0,2810713.0,1610031.0
2024-04-03,346901.0,879615,782102.0,2314791.0,0.0,308810.0,1830218.0,224033.0,12145162.0,865049.0,1553729.0,7487699.0,342100.0,2014099.0,6817660.0,4659867.0,896371.0,354822.0,206350.0,87092.0,287555.0,367223.0,5296014.0,2693400.0,224842.0,185223.0,237685.0,1288293.0,580214.0,410716.0,3646176.0,1501774.0,131119.0,928148.0,4874048.0,548424.0,334115.0,1466950.0,2241089.0,1021204.0
2024-04-04,268234.0,556088,690551.0,1855813.0,3497344.0,165599.0,1788276.0,243143.0,5701906.0,409260.0,1333040.0,7028089.0,333307.0,1785866.0,5822088.0,3930438.0,1066867.0,304620.0,280050.0,108916.0,450113.0,316966.0,4115006.0,3037790.0,326471.0,127404.0,221685.0,774840.0,601216.0,369064.0,2157766.0,1126985.0,163613.0,743311.0,5630025.0,604120.0,320304.0,1500099.0,2042481.0,806088.0
2024-04-05,424601.0,992965,930874.0,2537273.0,5547572.0,169609.0,1144372.0,257885.0,6845613.0,402319.0,1251887.0,6797982.0,398871.0,2650481.0,9223547.0,6007232.0,1329878.0,295967.0,226330.0,126666.0,505473.0,461036.0,4784653.0,2919782.0,357078.0,130365.0,463828.0,717783.0,477404.0,435949.0,3302295.0,2099406.0,121834.0,1572936.0,4897570.0,849414.0,290373.0,1299458.0,2627947.0,1330230.0
2024-04-08,300809.0,704242,766929.0,1596462.0,5126028.0,217079.0,827527.0,444922.0,5376749.0,339690.0,970942.0,4172636.0,303438.0,1557883.0,9225239.0,3649939.0,1171542.0,221134.0,279507.0,75255.0,277303.0,236485.0,4053741.0,4060772.0,297205.0,259568.0,169015.0,662796.0,451672.0,534195.0,1588796.0,1024504.0,69561.0,1048963.0,3740579.0,988334.0,222922.0,884650.0,1615856.0,1622833.0
2024-04-09,258785.0,968152,786837.0,2123880.0,4805903.0,168673.0,763287.0,222832.0,4226985.0,362617.0,2033407.0,5828161.0,357431.0,1604063.0,8595475.0,3761821.0,1016237.0,256062.0,168782.0,135023.0,421064.0,382756.0,6895925.0,1879793.0,169956.0,243452.0,285556.0,642996.0,798596.0,1949148.0,2091721.0,1532856.0,137380.0,879414.0,4726494.0,761517.0,290134.0,874640.0,1114974.0,1238167.0
2024-04-10,359674.0,860292,707709.0,5288570.0,3583402.0,191374.0,1251336.0,299457.0,7794155.0,615440.0,1331786.0,9829638.0,333987.0,2253330.0,13417617.0,3970340.0,841599.0,365949.0,173366.0,115141.0,905786.0,253276.0,6147316.0,2440713.0,261422.0,264364.0,250560.0,608777.0,656262.0,672994.0,2941997.0,1647893.0,81024.0,1157693.0,4360533.0,441112.0,246741.0,1074432.0,3389115.0,2091956.0
2024-04-11,310776.0,1329030,901651.0,4051574.0,3313778.0,292930.0,1090825.0,378799.0,9290124.0,453419.0,1421594.0,9596415.0,276696.0,2312082.0,17684728.0,3641625.0,866681.0,198944.0,198822.0,112326.0,429854.0,549280.0,4020570.0,2083716.0,298539.0,139781.0,200995.0,515451.0,858592.0,368968.0,3658539.0,1897428.0,90068.0,884539.0,4212548.0,477904.0,378599.0,1011034.0,3123000.0,1411699.0
2024-04-12,412175.0,869468,790540.0,2698989.0,3638040.0,261606.0,1275147.0,277081.0,6211978.0,290573.0,1414368.0,14505461.0,400712.0,2241408.0,9115022.0,4992281.0,1053953.0,177434.0,222496.0,106366.0,375341.0,357066.0,4636445.0,2761599.0,227660.0,132321.0,214677.0,616063.0,462359.0,449855.0,5566049.0,1863432.0,89671.0,1088777.0,4484317.0,471419.0,361270.0,1074876.0,1879084.0,1095985.0
2024-04-15,667433.0,747423,615631.0,2132399.0,4111723.0,323146.0,1018111.0,271083.0,6250178.0,244425.0,865323.0,10902898.0,266755.0,1748483.0,6908114.0,3773456.0,696423.0,252017.0,278478.0,78733.0,350138.0,272136.0,4664400.0,2436821.0,160741.0,78590.0,180082.0,566229.0,564296.0,429000.0,2261627.0,1159676.0,70002.0,1282464.0,3334969.0,547605.0,392190.0,878716.0,1950690.0,1359220.0
2024-04-16,338572.0,962480,808028.0,3371948.0,3296976.0,504524.0,1357333.0,280988.0,3738820.0,494694.0,1494340.0,8352414.0,315498.0,2046522.0,8638845.0,7777871.0,1964221.0,262324.0,364505.0,76565.0,398648.0,484544.0,4078338.0,3364354.0,314738.0,151833.0,221034.0,910947.0,518125.0,403974.0,3024275.0,1610192.0,82193.0,1081226.0,4493921.0,613865.0,262801.0,1388595.0,2236999.0,1082511.0
2024-04-17,1256506.0,686238,705793.0,2407373.0,2359047.0,268590.0,664955.0,361988.0,4017011.0,1082233.0,1527892.0,5742945.0,271686.0,1630118.0,5859679.0,5494891.0,1219818.0,318946.0,297027.0,90086.0,249073.0,316701.0,3395233.0,1863829.0,370848.0,105896.0,272721.0,463176.0,538184.0,516390.0,1738403.0,1501420.0,140455.0,750849.0,2505128.0,443070.0,268363.0,741363.0,2089639.0,1115355.0
2024-04-18,914015.0,779681,946439.0,2083755.0,2759804.0,323586.0,622171.0,477608.0,4912855.0,581465.0,1273144.0,6767337.0,224735.0,2175980.0,5320545.0,5634154.0,896088.0,663964.0,302245.0,81471.0,410282.0,372526.0,5267723.0,1799323.0,511371.0,96900.0,223303.0,426026.0,674545.0,791777.0,2268168.0,1286396.0,95019.0,1201705.0,2520999.0,855408.0,294012.0,712440.0,1877966.0,1233289.0
2024-04-19,569542.0,1027924,871643.0,3487886.0,4224860.0,276848.0,1031130.0,397878.0,4750241.0,605797.0,1440802.0,10592875.0,346362.0,2732324.0,9162242.0,7869281.0,1374985.0,803997.0,308847.0,119405.0,471505.0,469604.0,5660217.0,2620156.0,353173.0,171252.0,327548.0,498869.0,708349.0,496451.0,2287584.0,2620339.0,156582.0,1654861.0,3226135.0,725117.0,421584.0,823393.0,2313052.0,1493023.0
2024-04-22,440247.0,663910,581150.0,2457655.0,4999901.0,230757.0,635536.0,302311.0,3904688.0,411953.0,1200433.0,6280184.0,218949.0,1866481.0,9702519.0,3621556.0,1137049.0,750876.0,211714.0,86223.0,374556.0,493866.0,5021424.0,2146207.0,214993.0,135395.0,192072.0,357251.0,800659.0,394196.0,3315403.0,1546846.0,107780.0,887529.0,2854615.0,673072.0,158271.0,903134.0,1596032.0,1156653.0
2024-04-23,429712.0,777110,844070.0,3111817.0,3055329.0,288391.0,946389.0,366954.0,5479981.0,394321.0,1099191.0,8380135.0,434555.0,2401247.0,7826694.0,5179857.0,1356771.0,801792.0,227812.0,129825.0,309282.0,344329.0,5505302.0,2305021.0,503255.0,203443.0,521614.0,462207.0,730090.0,398292.0,2263400.0,2601142.0,151303.0,1100624.0,2948625.0,646632.0,359439.0,947265.0,2031658.0,766397.0
2024-04-24,482904.0,882510,1072335.0,3858949.0,2710724.0,290544.0,919549.0,394495.0,5051875.0,324837.0,1647752.0,8688954.0,787645.0,2743301.0,9753066.0,4372654.0,1281130.0,344818.0,211308.0,115316.0,299792.0,419976.0,9134155.0,2223226.0,339364.0,209122.0,351358.0,375691.0,829859.0,264447.0,2012976.0,2201986.0,96289.0,1222622.0,3194209.0,812160.0,445442.0,820001.0,2676764.0,1184625.0
2024-04-25,348040.0,1103569,1095457.0,4440625.0,3533816.0,288800.0,854946.0,396067.0,7041569.0,356242.0,1316158.0,32183093.0,442626.0,2848846.0,8280649.0,4887192.0,1063764.0,437031.0,203375.0,136566.0,372766.0,477258.0,9818584.0,2689932.0,259860.0,167851.0,320002.0,411495.0,1099756.0,391168.0,2929172.0,2274169.0,75062.0,1244085.0,2147408.0,646680.0,897510.0,1084519.0,1916359.0,1173236.0
2024-04-26,370777.0,1451375,666862.0,5253527.0,4690278.0,215266.0,667469.0,493842.0,4919372.0,409480.0,1474039.0,14832249.0,293627.0,2258450.0,7366732.0,4331777.0,659677.0,435741.0,150289.0,92734.0,258963.0,344078.0,4754203.0,2632815.0,282863.0,105370.0,353497.0,573454.0,811214.0,302400.0,2207834.0,1498070.0,99071.0,1090481.0,4818532.0,700939.0,515122.0,814483.0,2518090.0,607348.0
2024-04-29,386905.0,931973,517865.0,3076225.0,2430613.0,249168.0,630451.0,190771.0,5081349.0,403895.0,1314911.0,28836533.0,207833.0,2445968.0,5400349.0,4557892.0,598539.0,583807.0,335086.0,99607.0,303192.0,251918.0,2845541.0,2456200.0,185338.0,130591.0,155795.0,386657.0,732865.0,189819.0,2346810.0,984218.0,140854.0,666226.0,3287282.0,684255.0,288495.0,807919.0,1649094.0,605169.0
2024-04-30,536674.0,980418,758138.0,3715748.0,3426001.0,285342.0,1986847.0,331240.0,6656341.0,539230.0,2395391.0,11202166.0,282540.0,3162336.0,8060774.0,5059521.0,1078761.0,598827.0,249682.0,117043.0,398403.0,490929.0,3734557.0,8393648.0,246131.0,171277.0,268763.0,1466266.0,949911.0,202216.0,3286144.0,1875887.0,127093.0,1159600.0,3166473.0,980422.0,285734.0,2992713.0,4994373.0,1132531.0
2024-05-02,497954.0,1064174,936684.0,2935787.0,5554757.0,385879.0,1082967.0,453420.0,4865528.0,433288.0,1894186.0,7325283.0,327701.0,3526539.0,8395969.0,5034984.0,932849.0,484705.0,183225.0,111684.0,314815.0,358372.0,4476265.0,3280527.0,289725.0,258330.0,220409.0,546709.0,965474.0,286327.0,3019920.0,1211893.0,171158.0,874099.0,2836958.0,747075.0,277800.0,1237453.0,2056238.0,1779430.0
2024-05-03,420986.0,698663,752057.0,2243383.0,2582716.0,259773.0,703362.0,211009.0,6188754.0,382732.0,3905678.0,8581048.0,335789.0,3633390.0,6041608.0,4133584.0,879482.0,421384.0,297155.0,101559.0,261434.0,1676273.0,5201339.0,2609686.0,218795.0,159879.0,306188.0,485399.0,623273.0,383071.0,2659959.0,996637.0,148606.0,747520.0,4524458.0,517287.0,158597.0,873516.0,3865914.0,2404580.0
2024-05-06,240835.0,644331,695258.0,1827034.0,1803823.0,187491.0,551350.0,91344.0,2716777.0,237677.0,1514153.0,5502647.0,143272.0,2924943.0,4340902.0,1896684.0,778869.0,211711.0,169392.0,87545.0,388241.0,494584.0,3783613.0,2735872.0,125731.0,59591.0,242606.0,575621.0,389282.0,223684.0,1726884.0,742062.0,61231.0,757550.0,3376872.0,482727.0,106564.0,744741.0,1373976.0,1064742.0
2024-05-07,427458.0,1009859,771108.0,3392286.0,3346510.0,237578.0,1024845.0,216427.0,5407636.0,652924.0,1255447.0,8728351.0,267246.0,4194999.0,5872430.0,5431637.0,1560800.0,1303398.0,342567.0,128931.0,687460.0,713248.0,16361129.0,3251924.0,144683.0,127651.0,265881.0,540591.0,471143.0,391210.0,2964665.0,1181157.0,103628.0,1899939.0,3580267.0,1536130.0,232566.0,768187.0,3254285.0,2358350.0
2024-05-08,391297.0,996224,850666.0,2129964.0,2244692.0,288853.0,2192149.0,178791.0,3389077.0,562838.0,1845769.0,5922417.0,199699.0,3367091.0,7268961.0,3702277.0,2123832.0,497225.0,262132.0,107877.0,319821.0,566461.0,5462738.0,4055379.0,152167.0,138538.0,373050.0,443951.0,336475.0,165034.0,2055763.0,1521683.0,97893.0,1081088.0,13064567.0,671052.0,242243.0,990554.0,2671201.0,1341962.0
2024-05-09,341375.0,534533,943893.0,1288317.0,1997631.0,238516.0,750970.0,161650.0,3577303.0,417205.0,893860.0,4957561.0,156994.0,2747275.0,5735214.0,3997463.0,1017940.0,221903.0,165218.0,76598.0,345369.0,326094.0,3910537.0,3430145.0,156563.0,86120.0,274924.0,389457.0,409312.0,152696.0,2342805.0,1180733.0,75596.0,777550.0,6160008.0,399449.0,148171.0,625003.0,1458655.0,952383.0
2024-05-10,390013.0,1091006,938812.0,3296127.0,3655535.0,334589.0,1105274.0,318762.0,7254341.0,467173.0,1535067.0,6385410.0,358444.0,4333829.0,7680524.0,8510813.0,1494712.0,637324.0,345123.0,169189.0,577405.0,717557.0,6893861.0,4129482.0,225741.0,135851.0,536296.0,903026.0,394618.0,171612.0,3937566.0,1414795.0,149250.0,1724099.0,10570839.0,556106.0,510252.0,1037955.0,2161676.0,1794792.0
2024-05-13,234383.0,800257,529157.0,3026731.0,3538582.0,191801.0,1178077.0,171661.0,7152377.0,486437.0,1323448.0,6553863.0,435605.0,2266153.0,5107492.0,5102733.0,873762.0,523781.0,223235.0,107471.0,284137.0,479644.0,3860270.0,3638292.0,235637.0,87921.0,313705.0,593199.0,395775.0,237986.0,2819190.0,804978.0,93844.0,848832.0,8269581.0,387134.0,234392.0,1186467.0,1378002.0,861843.0
2024-05-14,280605.0,660035,801677.0,1779574.0,7096306.0,282886.0,1015095.0,1720393.0,7507437.0,419937.0,1380868.0,5715174.0,415146.0,2497194.0,6296391.0,10147053.0,1075469.0,487287.0,205003.0,252091.0,314544.0,447388.0,3067776.0,3616857.0,298795.0,76751.0,281699.0,534729.0,502357.0,589539.0,2830471.0,1119753.0,118959.0,1139043.0,3835137.0,410339.0,252730.0,1277713.0,1782505.0,939777.0
2024-05-15,471027.0,596561,1004244.0,1911647.0,3645309.0,260396.0,1339685.0,793342.0,11478483.0,531357.0,2182061.0,6042996.0,530227.0,2114770.0,8168857.0,7421120.0,934966.0,649796.0,314341.0,192513.0,269474.0,400467.0,3271574.0,3804493.0,741893.0,83932.0,226566.0,552695.0,608196.0,314770.0,5109386.0,1286900.0,178157.0,1074378.0,6756685.0,547109.0,446675.0,889196.0,4249926.0,1009585.0
2024-05-16,440065.0,486353,985257.0,2030853.0,4713509.0,284588.0,1877795.0,542221.0,5432800.0,291003.0,1521582.0,7549841.0,325347.0,2705154.0,7816323.0,8339552.0,866144.0,786412.0,226656.0,193168.0,503923.0,501225.0,4758466.0,3444772.0,498812.0,156977.0,318079.0,552261.0,690258.0,246892.0,2589884.0,1688001.0,119148.0,3594338.0,4036427.0,663357.0,216630.0,920763.0,2540393.0,1150498.0
2024-05-17,396821.0,650935,741873.0,2985467.0,2757036.0,274392.0,1305355.0,414390.0,6121981.0,324237.0,1057505.0,6623689.0,402189.0,2615695.0,11111853.0,8299014.0,1388502.0,439279.0,192709.0,185340.0,397143.0,362738.0,4790811.0,3298305.0,286898.0,161967.0,399213.0,644080.0,605774.0,236832.0,2248645.0,1774671.0,106150.0,2343929.0,4541935.0,777611.0,416150.0,816618.0,1893227.0,1537368.0
2024-05-20,208244.0,423939,409540.0,1177236.0,1420239.0,135979.0,1055527.0,311538.0,2637425.0,227999.0,801051.0,3354515.0,167163.0,958228.0,5440686.0,4318732.0,591829.0,236272.0,120816.0,106301.0,156927.0,216025.0,1736706.0,3137023.0,101255.0,54793.0,117899.0,472634.0,404031.0,239971.0,937319.0,684234.0,44327.0,903819.0,3984704.0,271587.0,124833.0,736453.0,1221679.0,866997.0
2024-05-21,420738.0,586277,655300.0,2132840.0,3221103.0,237863.0,1224417.0,331398.0,5708741.0,364895.0,1077948.0,6310827.0,244845.0,2641216.0,8208201.0,4589036.0,811271.0,447946.0,198695.0,134410.0,264484.0,376719.0,3451357.0,3152633.0,228236.0,101358.0,237625.0,461400.0,444089.0,203229.0,2267406.0,1505866.0,104735.0,1250600.0,6094816.0,616575.0,258146.0,880392.0,2784625.0,682077.0
2024-05-22,282772.0,484633,471857.0,2037959.0,2813470.0,222114.0,1427343.0,683752.0,3574715.0,353180.0,927099.0,5276620.0,217023.0,1761316.0,5833337.0,3776614.0,786372.0,450619.0,222768.0,114155.0,297666.0,343738.0,4663403.0,4205029.0,246032.0,94324.0,203446.0,850950.0,1164356.0,177640.0,1364577.0,966502.0,96095.0,1037728.0,2573184.0,485336.0,429243.0,1304974.0,2074407.0,1059922.0
2024-05-23,554331.0,659453,510475.0,1971457.0,3579724.0,204541.0,751271.0,453841.0,4778909.0,267456.0,860419.0,4866345.0,213421.0,2471304.0,9110854.0,5529861.0,1336337.0,515357.0,191977.0,93280.0,411239.0,358870.0,4598035.0,3251540.0,236079.0,97498.0,237976.0,777186.0,509726.0,355638.0,3518414.0,1349522.0,76849.0,1091149.0,2386028.0,443256.0,421971.0,944447.0,2521772.0,1008196.0
2024-05-24,372335.0,880872,595443.0,2226321.0,2748973.0,177304.0,716120.0,356618.0,3721790.0,182467.0,975776.0,6331764.0,251113.0,2001120.0,4982091.0,4311872.0,2328690.0,763702.0,180941.0,77778.0,254426.0,218692.0,2410659.0,3457306.0,0.0,91691.0,0.0,551982.0,559847.0,179069.0,1576787.0,1204046.0,91354.0,805999.0,4004624.0,377872.0,268108.0,660998.0,1898010.0,788823.0
2024-05-27,167826.0,449470,315949.0,1081805.0,2309474.0,116581.0,507582.0,282463.0,2522323.0,204878.0,437545.0,3816885.0,143041.0,935331.0,3114117.0,2768856.0,650374.0,249386.0,229762.0,48016.0,162940.0,140898.0,1566671.0,2876501.0,117979.0,51877.0,150669.0,971322.0,160229.0,115789.0,1491689.0,490359.0,23532.0,610332.0,4266637.0,208051.0,134560.0,1057607.0,1480310.0,400362.0
2024-05-28,386779.0,541144,612999.0,2255720.0,3407151.0,288190.0,663217.0,322249.0,3328207.0,245995.0,570638.0,4965237.0,323003.0,2119375.0,5852351.0,2791731.0,843061.0,570731.0,443349.0,101222.0,347684.0,370398.0,2477692.0,2770712.0,136730.0,81423.0,178993.0,476570.0,381132.0,317008.0,1427011.0,1144320.0,158832.0,787842.0,6069340.0,484732.0,409058.0,1972844.0,1799318.0,469997.0
2024-05-29,601744.0,699281,654315.0,2198036.0,4090346.0,262464.0,1067837.0,330351.0,4573784.0,420845.0,776115.0,5860504.0,289200.0,2504396.0,4831709.0,4488038.0,984889.0,302494.0,486106.0,84081.0,338566.0,307542.0,3239201.0,3414908.0,257213.0,82272.0,190694.0,653766.0,446144.0,298149.0,1694957.0,1298147.0,96091.0,883163.0,4654259.0,553491.0,329827.0,1995942.0,1645254.0,1048054.0
2024-05-30,438957.0,720517,498281.0,1877818.0,3871814.0,209711.0,600967.0,335449.0,4311675.0,370087.0,718620.0,4718202.0,209271.0,1760384.0,6517550.0,3442016.0,715062.0,351321.0,387705.0,121863.0,416573.0,246345.0,1859044.0,3371431.0,324904.0,78138.0,213339.0,593259.0,422204.0,143892.0,1434212.0,2404444.0,123962.0,757535.0,1990487.0,394025.0,297595.0,1451042.0,2456687.0,558574.0
2024-05-31,754394.0,1980687,1726345.0,4055815.0,5104857.0,660756.0,2493881.0,1246177.0,7664259.0,748991.0,2520473.0,15448362.0,720570.0,17397620.0,13302230.0,9538555.0,2009810.0,828830.0,1439864.0,295782.0,1126206.0,943943.0,6939292.0,4258600.0,568222.0,351308.0,747138.0,723470.0,2072564.0,363709.0,2480819.0,3854601.0,519394.0,2251252.0,12051493.0,1314628.0,745987.0,1532381.0,10950500.0,1456969.0
2024-06-03,343377.0,824743,755026.0,1344058.0,2552917.0,240891.0,981704.0,260119.0,4027026.0,431530.0,1120782.0,6456678.0,294473.0,2111642.0,7487998.0,3731014.0,731564.0,259310.0,311543.0,154270.0,345530.0,438576.0,2417530.0,3259641.0,152205.0,53835.0,216460.0,595579.0,541472.0,246058.0,2027333.0,1531728.0,136735.0,745486.0,3200703.0,398134.0,233899.0,859981.0,1941874.0,661441.0
2024-06-04,238332.0,1307181,1341117.0,1910642.0,3399279.0,255640.0,774662.0,221113.0,7726673.0,571359.0,1218870.0,10134955.0,301407.0,2968008.0,16088560.0,6029172.0,1077114.0,288100.0,235216.0,125831.0,481979.0,303517.0,3196628.0,3371598.0,223348.0,62099.0,231177.0,493127.0,425239.0,316308.0,1656236.0,1592071.0,96074.0,1232510.0,7186495.0,678951.0,376237.0,1217271.0,1763985.0,739536.0
2024-06-05,289657.0,1013855,601020.0,1445629.0,3985730.0,191788.0,1017525.0,304230.0,4213360.0,275888.0,1476312.0,4910642.0,265440.0,2492499.0,13321756.0,5610637.0,1610418.0,270917.0,371023.0,83146.0,422025.0,292073.0,3127750.0,2829994.0,232601.0,49523.0,265238.0,516425.0,456612.0,118654.0,2348353.0,1352916.0,114697.0,828300.0,3117200.0,397471.0,426577.0,643055.0,1788620.0,991429.0
2024-06-06,280535.0,759232,503335.0,1878615.0,2690304.0,250350.0,719728.0,167774.0,5629885.0,433947.0,2018040.0,4753686.0,194142.0,2375467.0,9962614.0,3730935.0,1434106.0,232924.0,345019.0,74982.0,249587.0,307052.0,2992281.0,2822962.0,210522.0,66314.0,197172.0,559884.0,300853.0,224455.0,1751921.0,2089549.0,150601.0,826573.0,4550131.0,420614.0,216474.0,630728.0,3254763.0,450400.0
2024-06-07,338479.0,1351369,805154.0,1754696.0,2672879.0,152085.0,702679.0,300197.0,5256901.0,336083.0,2993993.0,3329562.0,233327.0,1958231.0,6680924.0,3883403.0,918226.0,367307.0,347559.0,83345.0,272876.0,299513.0,3817408.0,2832694.0,140012.0,57477.0,221684.0,553700.0,495522.0,295761.0,2919066.0,1224863.0,117959.0,1034765.0,5260913.0,487194.0,252614.0,700045.0,5214342.0,1293041.0
2024-06-10,303861.0,1097412,635984.0,2406897.0,2698037.0,136368.0,923388.0,223656.0,3144927.0,262962.0,1810869.0,5213053.0,223282.0,2550492.0,6610300.0,3719590.0,755881.0,319741.0,318065.0,85327.0,312563.0,437317.0,2148111.0,3433214.0,151028.0,73646.0,180722.0,820051.0,464733.0,127159.0,1999493.0,1029546.0,119939.0,717411.0,3390356.0,336235.0,192308.0,712395.0,1883844.0,1157054.0
2024-06-11,366456.0,975649,703815.0,1995419.0,2829421.0,257604.0,774169.0,595044.0,5720343.0,600294.0,1135804.0,7866764.0,205958.0,2487999.0,9198268.0,5582562.0,814164.0,319697.0,329670.0,87475.0,331730.0,305395.0,2219509.0,2618452.0,198209.0,95271.0,245301.0,1024831.0,618301.0,415605.0,1777914.0,1421351.0,133676.0,953042.0,2088836.0,413519.0,214585.0,769018.0,1916648.0,998908.0
2024-06-12,352295.0,768246,551598.0,1490382.0,3027123.0,187365.0,1314492.0,277405.0,4992727.0,317202.0,1007617.0,5484708.0,254141.0,1935723.0,7375902.0,4874667.0,800938.0,412275.0,204088.0,98158.0,423455.0,431422.0,3278093.0,4045755.0,344307.0,88778.0,244556.0,1396847.0,356045.0,355340.0,1783747.0,1904045.0,109528.0,975006.0,2792651.0,559342.0,438185.0,1535717.0,2824889.0,1147294.0
2024-06-13,431958.0,1381745,836448.0,2427558.0,4481855.0,162209.0,1203841.0,381931.0,4904381.0,592485.0,1271847.0,9181464.0,360934.0,2237717.0,6608635.0,6187733.0,1006234.0,415846.0,307827.0,98907.0,328668.0,382120.0,4069532.0,4129584.0,332610.0,73044.0,250187.0,3102149.0,538986.0,227777.0,1536003.0,1926754.0,153673.0,1395794.0,3421313.0,551929.0,285367.0,1993793.0,1848597.0,1071146.0
2024-06-14,513627.0,1550146,1210725.0,2832491.0,2631174.0,294865.0,1418777.0,943946.0,11517564.0,962205.0,1931651.0,13985504.0,402563.0,3088205.0,11887632.0,7082563.0,1055213.0,326571.0,274271.0,84478.0,345244.0,389780.0,4580273.0,4296952.0,294562.0,121787.0,303833.0,1579257.0,543857.0,977195.0,2431725.0,2246839.0,91472.0,1686923.0,2959857.0,604362.0,411456.0,1171302.0,2172023.0,1142584.0
2024-06-17,616003.0,1150087,558987.0,1362195.0,5256198.0,389612.0,798703.0,346899.0,5617569.0,478023.0,1212058.0,5534355.0,398220.0,1748608.0,5811333.0,4886452.0,810901.0,453771.0,238021.0,107979.0,286717.0,401112.0,3216631.0,3286072.0,225387.0,71732.0,201501.0,1310559.0,852796.0,280579.0,1606245.0,1420250.0,135623.0,963805.0,1782648.0,659691.0,412797.0,735190.0,1564232.0,1084480.0
2024-06-18,456994.0,1115394,596450.0,1386650.0,1921933.0,0.0,729064.0,0.0,0.0,686598.0,770987.0,3371349.0,0.0,2115142.0,6485263.0,4542739.0,1086791.0,497948.0,0.0,0.0,0.0,0.0,3559599.0,3348931.0,306543.0,143081.0,169289.0,0.0,618819.0,0.0,1284146.0,1468498.0,137702.0,919623.0,1814192.0,0.0,359421.0,0.0,0.0,0.0
2024-06-19,203351.0,563567,495485.0,1108280.0,2382855.0,412547.0,1313659.0,254424.0,2807499.0,595176.0,475271.0,3612694.0,236597.0,1503770.0,9356618.0,0.0,633161.0,340659.0,293156.0,48521.0,182171.0,190515.0,0.0,3502734.0,338384.0,62826.0,143380.0,729738.0,856869.0,129307.0,1349750.0,757514.0,91051.0,805960.0,2451019.0,0.0,271991.0,572196.0,1177098.0,869933.0
2024-06-20,456250.0,825723,723433.0,1987824.0,3094201.0,303753.0,799244.0,311709.0,3086151.0,562597.0,1159839.0,5783349.0,321389.0,1838244.0,7235174.0,4086431.0,1012772.0,313750.0,244631.0,88771.0,360807.0,559621.0,4548021.0,3434677.0,309152.0,119337.0,199455.0,660183.0,796575.0,337407.0,2012977.0,2451414.0,106062.0,1201442.0,2935778.0,664751.0,297432.0,684988.0,2204271.0,910063.0
2024-06-21,845215.0,1930361,1420980.0,5439408.0,5139578.0,769947.0,3513801.0,1400149.0,9522401.0,1139768.0,4048995.0,21964619.0,1156739.0,6432318.0,17880915.0,11992586.0,2213442.0,1459679.0,816240.0,337683.0,918549.0,1178793.0,10936499.0,7796754.0,0.0,242339.0,711484.0,1875091.0,2152022.0,589348.0,2919743.0,5121555.0,306178.0,2772550.0,0.0,1646192.0,834957.0,2242741.0,5120128.0,2059490.0
2024-06-24,392140.0,901064,538345.0,2647221.0,2573428.0,268822.0,1388889.0,275286.0,3176655.0,345273.0,1008882.0,4390959.0,289977.0,1837219.0,7407324.0,3203621.0,1018999.0,517629.0,266421.0,73541.0,351422.0,659326.0,2893428.0,5794098.0,282723.0,54936.0,213002.0,952768.0,391981.0,203473.0,1378432.0,1430166.0,72006.0,1103330.0,3495157.0,382712.0,250004.0,1421341.0,1796334.0,2142250.0
